ano,mes,tipoDespesa,tipoDocumento,dataDocumento,valorDocumento,nomeFornecedor,cnpjCpfFornecedor,valorLiquido,valorGlosa,parcela
2025,6,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-06-06,200.0,AUTO POSTO GOLDEN GAS LAGO LTDA,30879261000194,200.0,0.0,0
2025,6,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-06-13,200.0,AUTO POSTO GOLDEN GAS LAGO LTDA,30879261000194,200.0,0.0,0
2025,8,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-08-12,200.0,AUTO POSTO GOLDEN GAS LAGO LTDA,30879261000194,200.0,0.0,0
2025,8,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-08-21,280.01,AUTO POSTO JK LTDA,03482208000182,280.01,0.0,0
2025,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-03-17,300.0,AUTO POSTO NOVA VIDA EIRELI,07000526000110,300.0,0.0,0
2025,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-03-13,400.0,AUTO POSTO PILAR COMERCIO DE COMBUSTIVEIS LTDA,39567744000128,400.0,0.0,0
2025,2,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-02-19,200.03,AUTO POSTO SEREIA LTDA.,03855924000168,200.03,0.0,0
2025,6,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-06-14,600.0,AUTO POSTO TIGRE JANGADEIROS LTDA,32876089000140,600.0,0.0,0
2025,12,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-12-06,100.0,AUTO POSTO TOTAL GIRO 13 LTDA,46687131000190,100.0,0.0,0
2025,5,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-05-19,196.0,AUTO POSTO VELOZ LTDA   EPP,17336019000106,196.0,0.0,0
2025,7,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-07-28,500.0,AUTO POSTO VELOZ LTDA   EPP,17336019000106,500.0,0.0,0
2025,4,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-04-10,181.54,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,00647440000135,181.54,0.0,0
2025,5,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-05-29,100.0,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,00647440000135,100.0,0.0,0
2025,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-03-18,200.0,BELIZE COMPANY AUTO POSTO LTDA,29032820000147,200.0,0.0,0
2025,4,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-04-09,100.0,BELIZE COMPANY AUTO POSTO LTDA,29032820000147,100.0,0.0,0
2025,5,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-05-13,100.0,BELIZE COMPANY AUTO POSTO LTDA,29032820000147,100.0,0.0,0
2025,1,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-01-15,629.8,CDG COMBUSTIVEIS LTDA,02488031000169,629.8,0.0,0
2025,8,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-08-01,210.1,CICERO LISBOA LIMA,12512646000137,210.1,0.0,0
2025,8,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-08-01,580.01,CICERO LISBOA LIMA,12512646000137,580.01,0.0,0
2025,8,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-08-01,237.74,CICERO LISBOA LIMA,12512646000137,237.74,0.0,0
2025,8,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-08-01,274.0,CICERO LISBOA LIMA,12512646000137,274.0,0.0,0
2025,7,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-07-25,302.12,CJCM PETROLEO LTDA,13901790000632,302.12,0.0,0
2025,12,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-12-08,250.0,COX   GAMA LTDA,12519476000112,250.0,0.0,0
2025,6,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-06-10,300.0,DIESEL DISTRIBUIDORA E SERVICOS LTDA,11908167000171,300.0,0.0,0
2025,2,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-02-13,200.0,DIESEL DISTRIBUIDORA E SERVICOS LTDA,11908167000171,200.0,0.0,0
2025,6,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2025-06-29,637.74,DIESEL DISTRIBUIDORA E SERVICOS LTDA,11908167000333,585.1,52.64,0
2026,1,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-01-21,997.0,BROAD BRASIL LTDA,48949641000113,997.0,0.0,0
2026,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-02-23,997.0,BROAD BRASIL LTDA,48949641000113,997.0,0.0,0
2026,4,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-04-24,997.0,BROAD BRASIL LTDA,48949641000113,997.0,0.0,0
2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-05-25,997.0,BROAD BRASIL LTDA,48949641000113,997.0,0.0,0
2026,6,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-06-23,997.0,BROAD BRASIL LTDA,48949641000113,997.0,0.0,0
2026,6,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-06-19,1000.0,TECNEGOCIOS SOLUCOES EM INFORMATICA LTDA,11521613000190,1000.0,0.0,0
2026,1,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-01-24,1000.0,TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA,11521613000190,1000.0,0.0,0
2026,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-02-24,1000.0,TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA,11521613000190,1000.0,0.0,0
2026,3,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-03-24,1000.0,TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA,11521613000190,1000.0,0.0,0
2026,5,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-05-29,1000.0,TECNEGOCIOS SOLUÇÕES EM INFORMÁTICA LTDA,11521613000190,1000.0,0.0,0
2026,2,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Nota Fiscal,2026-02-25,320.0,WMS COMERCIO DE ARTIGOS DE PAPELARIA LTDA,12132854000100,320.0,0.0,0
2026,2,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-02-26,150.0,14 - QL 14 - CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,00306597001411,150.0,0.0,0
2026,1,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-01-24,150.0,AUTO POSTO GOLDEN GAS LAGO LTDA,30879261000194,150.0,0.0,0
2026,1,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-01-19,100.0,AUTO POSTO GOLDEN GAS LAGO LTDA,30879261000194,100.0,0.0,0
2026,2,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-02-05,150.0,AUTO POSTO GOLDEN GAS LAGO LTDA,30879261000194,150.0,0.0,0
2026,2,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-02-09,250.0,AUTO POSTO GOLDEN GAS LAGO LTDA,30879261000194,250.0,0.0,0
2026,2,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-02-13,200.0,AUTO POSTO GOLDEN GAS LAGO LTDA,30879261000194,200.0,0.0,0
2026,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-03-13,200.0,AUTO POSTO GOLDEN GAS LAGO LTDA.,30879261000194,200.0,0.0,0
2026,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-03-03,200.0,AUTO POSTO GOLDEN GAS LAGO LTDA.,30879261000194,200.0,0.0,0
2026,4,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-04-06,200.0,AUTO POSTO GOLDEN GAS LAGO LTDA.,30879261000194,200.0,0.0,0
2026,1,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-01-21,200.0,AUTO SHOPPING QL 06 COMERCIO DE DERIV DE PETROLEO LTDA,00647440000135,200.0,0.0,0
2026,2,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-02-18,117.0,J C COMBUSTIVEIS E LUBRIFICANTES LTDA,34036410000104,117.0,0.0,0
2026,1,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-01-12,715.04,MAXI LUB LTDA,04735992000156,715.04,0.0,0
2026,1,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-01-21,720.05,NEW STAR COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES,05012787000125,720.05,0.0,0
2026,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-03-08,600.03,POSTO BOULANGERIE LTDA,00440239000182,600.03,0.0,0
2026,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-03-25,250.0,POSTO DE COMBUSTIVEIS 309 SUL LTDA,32216743000190,250.0,0.0,0
2026,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-03-09,100.0,POSTO DE COMBUSTIVEIS 310 SUL LTDA,32590257000137,100.0,0.0,0
2026,2,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-02-24,150.0,POSTO DE COMBUSTIVEL QL 09 LAGO SUL LTDA,43000360000104,150.0,0.0,0
2026,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-03-18,200.0,POSTO DE COMBUSTIVEL QL 09 LAGO SUL LTDA,43000360000104,200.0,0.0,0
2026,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-03-09,100.0,POSTO DE COMBUSTIVEL QL 09 LAGO SUL LTDA,43000360000104,100.0,0.0,0
2026,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-03-30,200.0,POSTO DE COMBUSTIVEL QL 09 LAGO SUL LTDA,43000360000104,200.0,0.0,0
2026,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-03-17,100.0,POSTO DE COMBUSTIVEL QL 09 LAGO SUL LTDA,43000360000104,100.0,0.0,0
2026,3,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-03-23,200.0,POSTO DE COMBUSTIVEL QL 09 LAGO SUL LTDA,43000360000104,200.0,0.0,0
2026,1,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-01-02,500.0,POSTO ECOLOGICO COMERCIO DE COMBUSTIVEIS LTDA   EPP,20838676000166,500.0,0.0,0
2026,2,COMBUSTÍVEIS E LUBRIFICANTES.,Nota Fiscal Eletrônica,2026-02-12,580.0,POSTO ECOLOGICO COMERCIO DE COMBUSTIVEIS LTDA   EPP,20838676000166,580.0,0.0,0
2026,1,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,Recibos/Outros,2026-01-27,4960.0,CDM LOCADORA EM GERAL LTDA,53353105000190,4960.0,0.0,0
2026,1,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,Recibos/Outros,2026-02-10,3000.0,OK LOCADORA DE VEÍCULOS LTDA - EPP,07173027000125,3000.0,0.0,0
2026,3,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,Recibos/Outros,2026-04-08,3000.0,OK LOCADORA DE VEÍCULOS LTDA - EPP,07173027000125,3000.0,0.0,0
2026,2,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,Recibos/Outros,2026-03-10,3000.0,OK LOCADORA DE VEÍCULOS LTDA - EPP,07173027000125,3000.0,0.0,0
2026,4,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,Recibos/Outros,2026-05-13,3000.0,OK LOCADORA DE VEÍCULOS LTDA - EPP,07173027000125,3000.0,0.0,0
2026,5,LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES,Recibos/Outros,2026-06-08,3000.0,OK LOCADORA DE VEÍCULOS LTDA - EPP,07173027000125,3000.0,0.0,0
2026,2,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-02-10,2186.27,GOL,,2186.27,0.0,0
2026,3,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-03-13,3913.09,GOL,,3913.09,0.0,0
2026,3,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-03-16,2471.81,GOL,,2471.81,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-06,2024.49,GOL,,2024.49,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-06,1195.57,GOL,,1195.57,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-15,3246.19,GOL,,3246.19,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-16,3530.67,GOL,,3530.67,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-17,90.0,GOL,,90.0,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-17,1702.87,GOL,,1702.87,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-18,2443.01,GOL,,2443.01,0.0,0
2026,5,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-05-06,2471.21,GOL,,2471.21,0.0,0
2026,5,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-05-13,3865.59,GOL,,3865.59,0.0,0
2026,5,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-05-21,3172.52,GOL,,3172.52,0.0,0
2026,2,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-02-01,2976.27,LATAM Airlines Brasil,,2976.27,0.0,0
2026,2,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-02-09,-3020.04,LATAM Airlines Brasil,,-3020.04,0.0,0
2026,2,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-02-09,3020.04,LATAM Airlines Brasil,,3020.04,0.0,0
2026,2,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-02-10,2936.95,LATAM Airlines Brasil,,2936.95,0.0,0
2026,2,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-02-10,3011.74,LATAM Airlines Brasil,,3011.74,0.0,0
2026,3,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-03-13,3366.46,LATAM Airlines Brasil,,3366.46,0.0,0
2026,3,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-03-16,3347.89,LATAM Airlines Brasil,,3347.89,0.0,0
2026,3,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-03-29,2475.78,LATAM Airlines Brasil,,2475.78,0.0,0
2026,3,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-03-29,2457.21,LATAM Airlines Brasil,,2457.21,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-07,111.0,LATAM Airlines Brasil,,111.0,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-07,1786.79,LATAM Airlines Brasil,,1786.79,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-11,156.0,LATAM Airlines Brasil,,156.0,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-11,2522.61,LATAM Airlines Brasil,,2522.61,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-15,2814.11,LATAM Airlines Brasil,,2814.11,0.0,0
2026,4,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-04-22,1501.05,LATAM Airlines Brasil,,1501.05,0.0,0
2026,5,PASSAGEM AÉREA - SIGEPA,Nota Fiscal,2026-05-20,2650.6,LATAM Airlines Brasil,,2650.6,0.0,0
